time,open,high,low,close,volume
2023-08-30 21:30:00,1703.80000000,1705.53000000,1702.56000000,1703.57000000,1685.59800000
2023-08-30 22:00:00,1703.56000000,1706.78000000,1702.14000000,1702.60000000,1682.62000000
2023-08-30 22:30:00,1702.59000000,1704.33000000,1701.48000000,1701.48000000,1472.88860000
2023-08-30 23:00:00,1701.48000000,1705.50000000,1701.27000000,1705.17000000,2123.15050000
2023-08-30 23:30:00,1705.18000000,1706.60000000,1704.66000000,1705.23000000,1462.13280000
2023-08-31 00:00:00,1705.23000000,1705.23000000,1701.75000000,1702.13000000,1731.09990000
2023-08-31 00:30:00,1702.13000000,1702.36000000,1700.11000000,1701.58000000,1496.01540000
2023-08-31 01:00:00,1701.59000000,1701.59000000,1700.25000000,1701.44000000,1378.26410000
2023-08-31 01:30:00,1701.45000000,1702.25000000,1698.93000000,1699.55000000,2593.77830000
2023-08-31 02:00:00,1699.55000000,1702.00000000,1699.29000000,1699.64000000,1290.87780000
2023-08-31 02:30:00,1699.65000000,1701.13000000,1699.37000000,1699.97000000,1458.04850000
2023-08-31 03:00:00,1699.97000000,1700.85000000,1697.29000000,1697.30000000,1898.98520000
2023-08-31 03:30:00,1697.29000000,1699.28000000,1697.29000000,1699.16000000,1367.45810000
2023-08-31 04:00:00,1699.17000000,1701.74000000,1699.16000000,1701.48000000,1339.02130000
2023-08-31 04:30:00,1701.49000000,1702.95000000,1700.83000000,1701.88000000,1837.73100000
2023-08-31 05:00:00,1701.87000000,1704.05000000,1701.21000000,1703.64000000,1581.58490000
2023-08-31 05:30:00,1703.64000000,1704.71000000,1703.44000000,1704.04000000,1227.55690000
2023-08-31 06:00:00,1704.04000000,1704.99000000,1702.80000000,1702.80000000,1426.75350000
2023-08-31 06:30:00,1702.80000000,1706.68000000,1702.79000000,1704.13000000,2147.07430000
2023-08-31 07:00:00,1704.13000000,1707.32000000,1703.84000000,1706.98000000,2184.71060000
2023-08-31 07:30:00,1706.98000000,1707.04000000,1705.03000000,1706.41000000,2153.88140000
2023-08-31 08:00:00,1706.42000000,1708.36000000,1705.50000000,1705.95000000,2747.11640000
2023-08-31 08:30:00,1705.94000000,1706.33000000,1705.13000000,1706.32000000,1635.03290000
2023-08-31 09:00:00,1706.32000000,1706.35000000,1704.00000000,1704.64000000,1886.35180000
2023-08-31 09:30:00,1704.64000000,1705.24000000,1703.75000000,1704.14000000,1709.39060000
2023-08-31 10:00:00,1704.14000000,1704.84000000,1704.14000000,1704.55000000,956.95830000
2023-08-31 10:30:00,1704.56000000,1705.27000000,1704.54000000,1705.27000000,1235.84300000
2023-08-31 11:00:00,1705.27000000,1717.90000000,1705.26000000,1712.67000000,12717.70290000
2023-08-31 11:30:00,1712.67000000,1729.00000000,1710.29000000,1713.70000000,20862.28230000
2023-08-31 12:00:00,1713.69000000,1714.08000000,1703.30000000,1710.10000000,9967.95060000
2023-08-31 12:30:00,1710.09000000,1711.44000000,1707.81000000,1708.24000000,3642.83590000
2023-08-31 13:00:00,1708.25000000,1708.47000000,1704.02000000,1705.59000000,3770.94930000
2023-08-31 13:30:00,1705.60000000,1708.54000000,1699.03000000,1704.25000000,8229.68570000
2023-08-31 14:00:00,1704.25000000,1704.80000000,1697.14000000,1702.17000000,10216.89570000
2023-08-31 14:30:00,1702.17000000,1705.45000000,1700.79000000,1705.24000000,3553.04790000
2023-08-31 15:00:00,1705.25000000,1705.27000000,1699.51000000,1701.18000000,3302.64580000
2023-08-31 15:30:00,1701.18000000,1701.43000000,1677.51000000,1689.00000000,28611.67710000
2023-08-31 16:00:00,1689.00000000,1689.01000000,1677.38000000,1680.43000000,15420.11390000
2023-08-31 16:30:00,1680.42000000,1680.66000000,1648.41000000,1651.06000000,46217.21200000
2023-08-31 17:00:00,1651.06000000,1659.96000000,1643.12000000,1659.84000000,26307.64060000
2023-08-31 17:30:00,1659.83000000,1662.07000000,1657.32000000,1660.15000000,5952.59860000
2023-08-31 18:00:00,1660.16000000,1664.63000000,1659.06000000,1660.25000000,5099.17150000
2023-08-31 18:30:00,1660.25000000,1660.95000000,1655.43000000,1657.44000000,6911.77440000
2023-08-31 19:00:00,1657.44000000,1658.95000000,1645.00000000,1652.96000000,17126.73730000
2023-08-31 19:30:00,1652.96000000,1658.96000000,1652.96000000,1657.12000000,4100.33740000
2023-08-31 20:00:00,1657.12000000,1657.36000000,1649.80000000,1656.22000000,9225.75900000
2023-08-31 20:30:00,1656.22000000,1656.60000000,1645.81000000,1649.20000000,4746.93690000
2023-08-31 21:00:00,1649.20000000,1649.20000000,1630.00000000,1643.72000000,29323.01090000
2023-08-31 21:30:00,1643.73000000,1650.69000000,1641.31000000,1647.68000000,3642.81250000
2023-08-31 22:00:00,1647.68000000,1649.44000000,1644.52000000,1647.47000000,5210.08120000
2023-08-31 22:30:00,1647.48000000,1649.96000000,1646.24000000,1649.66000000,2892.16960000
2023-08-31 23:00:00,1649.66000000,1649.66000000,1644.02000000,1644.32000000,3812.72040000
2023-08-31 23:30:00,1644.32000000,1646.96000000,1644.04000000,1645.76000000,2369.98320000
2023-09-01 00:00:00,1645.77000000,1652.79000000,1645.23000000,1651.81000000,3861.38640000
2023-09-01 00:30:00,1651.82000000,1654.53000000,1651.00000000,1652.82000000,2993.16540000
2023-09-01 01:00:00,1652.83000000,1653.31000000,1649.54000000,1651.13000000,3921.76730000
2023-09-01 01:30:00,1651.13000000,1651.36000000,1649.22000000,1649.34000000,2035.88620000
2023-09-01 02:00:00,1649.34000000,1651.92000000,1649.28000000,1651.91000000,2244.87570000
2023-09-01 02:30:00,1651.92000000,1652.88000000,1650.00000000,1650.03000000,2251.77950000
2023-09-01 03:00:00,1650.02000000,1650.31000000,1649.02000000,1650.03000000,1772.79110000
2023-09-01 03:30:00,1650.03000000,1653.09000000,1650.03000000,1652.20000000,3862.17570000
2023-09-01 04:00:00,1652.21000000,1653.21000000,1651.37000000,1651.44000000,5718.93880000
2023-09-01 04:30:00,1651.44000000,1651.45000000,1650.26000000,1650.30000000,1353.41800000
2023-09-01 05:00:00,1650.31000000,1650.74000000,1649.03000000,1649.56000000,1399.62280000
2023-09-01 05:30:00,1649.56000000,1649.94000000,1648.44000000,1648.44000000,2077.03390000
2023-09-01 06:00:00,1648.44000000,1649.71000000,1647.20000000,1647.44000000,1868.88450000
2023-09-01 06:30:00,1647.45000000,1647.58000000,1644.20000000,1644.84000000,4356.02610000
2023-09-01 07:00:00,1644.84000000,1646.49000000,1643.45000000,1644.68000000,2834.17820000
2023-09-01 07:30:00,1644.67000000,1646.72000000,1644.67000000,1646.26000000,2235.18660000
2023-09-01 08:00:00,1646.27000000,1648.51000000,1644.07000000,1644.86000000,3140.36710000
2023-09-01 08:30:00,1644.86000000,1646.97000000,1643.35000000,1644.00000000,2173.51290000
2023-09-01 09:00:00,1644.00000000,1647.19000000,1642.22000000,1646.38000000,3841.47270000
2023-09-01 09:30:00,1646.37000000,1646.81000000,1643.91000000,1645.40000000,1934.14880000
2023-09-01 10:00:00,1645.40000000,1645.86000000,1643.93000000,1643.94000000,1545.05630000
2023-09-01 10:30:00,1643.93000000,1645.28000000,1641.56000000,1642.17000000,2248.07460000
2023-09-01 11:00:00,1642.16000000,1644.22000000,1641.15000000,1642.04000000,3347.46660000
2023-09-01 11:30:00,1642.03000000,1648.35000000,1642.03000000,1646.89000000,3565.37380000
2023-09-01 12:00:00,1646.88000000,1652.30000000,1646.88000000,1648.11000000,4515.94030000
2023-09-01 12:30:00,1648.10000000,1651.74000000,1642.41000000,1647.00000000,10175.04760000
2023-09-01 13:00:00,1646.99000000,1647.04000000,1644.32000000,1644.95000000,2271.04660000
2023-09-01 13:30:00,1644.95000000,1646.66000000,1634.66000000,1645.12000000,15682.32950000
2023-09-01 14:00:00,1645.12000000,1645.51000000,1638.67000000,1639.99000000,9207.70230000
2023-09-01 14:30:00,1640.00000000,1640.00000000,1622.01000000,1630.58000000,23211.58880000
2023-09-01 15:00:00,1630.58000000,1641.88000000,1623.85000000,1636.63000000,22878.84500000
2023-09-01 15:30:00,1636.62000000,1639.68000000,1633.74000000,1634.86000000,6553.20650000
2023-09-01 16:00:00,1634.87000000,1636.16000000,1629.00000000,1635.11000000,10218.81330000
2023-09-01 16:30:00,1635.12000000,1637.48000000,1624.38000000,1625.79000000,11392.69320000
2023-09-01 17:00:00,1625.80000000,1626.34000000,1602.33000000,1604.11000000,41578.79250000
2023-09-01 17:30:00,1604.10000000,1611.39000000,1602.74000000,1606.34000000,11987.06790000
2023-09-01 18:00:00,1606.34000000,1611.00000000,1604.74000000,1606.89000000,5564.69770000
2023-09-01 18:30:00,1606.90000000,1628.50000000,1605.36000000,1618.78000000,19562.80850000
2023-09-01 19:00:00,1618.78000000,1619.83000000,1613.33000000,1617.97000000,4444.35150000
2023-09-01 19:30:00,1617.96000000,1619.70000000,1615.55000000,1619.23000000,2962.55460000
2023-09-01 20:00:00,1619.23000000,1626.80000000,1616.24000000,1626.14000000,5716.40140000
2023-09-01 20:30:00,1626.13000000,1638.09000000,1625.79000000,1629.04000000,13646.35560000
2023-09-01 21:00:00,1629.03000000,1632.34000000,1626.00000000,1626.01000000,4241.43890000
2023-09-01 21:30:00,1626.01000000,1630.16000000,1625.10000000,1629.00000000,2862.80450000
2023-09-01 22:00:00,1629.00000000,1629.99000000,1626.50000000,1626.75000000,1974.20580000
2023-09-01 22:30:00,1626.74000000,1628.89000000,1625.89000000,1626.69000000,1304.22340000
2023-09-01 23:00:00,1626.68000000,1628.78000000,1626.10000000,1628.24000000,1052.29060000
2023-09-01 23:30:00,1628.24000000,1631.78000000,1627.66000000,1629.12000000,2818.37360000
2023-09-02 00:00:00,1629.13000000,1633.25000000,1628.03000000,1632.69000000,2466.45420000
2023-09-02 00:30:00,1632.69000000,1634.42000000,1629.16000000,1630.01000000,2311.92880000
2023-09-02 01:00:00,1630.02000000,1632.13000000,1628.81000000,1629.88000000,2443.63410000
2023-09-02 01:30:00,1629.88000000,1631.57000000,1628.51000000,1629.45000000,2200.39970000
2023-09-02 02:00:00,1629.45000000,1632.85000000,1629.25000000,1632.84000000,2729.67180000
2023-09-02 02:30:00,1632.84000000,1632.99000000,1628.68000000,1629.44000000,4108.88520000
2023-09-02 03:00:00,1629.43000000,1632.16000000,1629.43000000,1630.90000000,1622.59360000
2023-09-02 03:30:00,1630.90000000,1633.18000000,1630.63000000,1632.46000000,1598.77020000
2023-09-02 04:00:00,1632.45000000,1632.71000000,1630.70000000,1632.32000000,1914.30730000
2023-09-02 04:30:00,1632.32000000,1632.98000000,1631.08000000,1632.15000000,1360.20340000
2023-09-02 05:00:00,1632.16000000,1636.55000000,1631.32000000,1634.67000000,3335.53430000
2023-09-02 05:30:00,1634.68000000,1636.56000000,1632.82000000,1633.57000000,1896.63850000
2023-09-02 06:00:00,1633.58000000,1634.90000000,1631.42000000,1631.43000000,1199.11640000
2023-09-02 06:30:00,1631.43000000,1632.58000000,1630.31000000,1630.68000000,1941.58400000
2023-09-02 07:00:00,1630.69000000,1632.10000000,1630.22000000,1631.70000000,1262.11360000
2023-09-02 07:30:00,1631.70000000,1632.38000000,1631.46000000,1631.70000000,1074.97340000
2023-09-02 08:00:00,1631.70000000,1633.04000000,1630.27000000,1630.42000000,1814.48880000
2023-09-02 08:30:00,1630.43000000,1632.80000000,1630.18000000,1631.03000000,1767.54050000
2023-09-02 09:00:00,1631.02000000,1634.91000000,1630.19000000,1633.39000000,2369.21240000
2023-09-02 09:30:00,1633.39000000,1634.60000000,1632.34000000,1633.73000000,2137.96050000
2023-09-02 10:00:00,1633.74000000,1634.33000000,1632.96000000,1633.85000000,1303.12170000
2023-09-02 10:30:00,1633.86000000,1636.52000000,1633.41000000,1634.27000000,2451.34470000
2023-09-02 11:00:00,1634.26000000,1635.50000000,1633.65000000,1634.48000000,1963.79020000
2023-09-02 11:30:00,1634.48000000,1636.95000000,1633.44000000,1634.66000000,2732.94840000
2023-09-02 12:00:00,1634.67000000,1635.68000000,1633.33000000,1633.98000000,1862.43980000
2023-09-02 12:30:00,1633.97000000,1635.16000000,1633.66000000,1634.93000000,1465.89460000
2023-09-02 13:00:00,1634.93000000,1635.20000000,1633.47000000,1635.06000000,3213.05950000
2023-09-02 13:30:00,1635.07000000,1639.58000000,1635.06000000,1636.48000000,3993.36890000
2023-09-02 14:00:00,1636.49000000,1638.90000000,1635.24000000,1635.46000000,2682.76180000
2023-09-02 14:30:00,1635.46000000,1639.80000000,1635.45000000,1637.77000000,2893.54740000
2023-09-02 15:00:00,1637.77000000,1645.00000000,1637.21000000,1643.06000000,6093.74900000
2023-09-02 15:30:00,1643.05000000,1644.43000000,1638.44000000,1638.79000000,3031.11360000
2023-09-02 16:00:00,1638.80000000,1640.81000000,1636.85000000,1636.86000000,1934.57370000
2023-09-02 16:30:00,1636.86000000,1637.46000000,1635.19000000,1635.99000000,2016.86350000
2023-09-02 17:00:00,1635.99000000,1638.00000000,1635.54000000,1637.60000000,1599.71270000
2023-09-02 17:30:00,1637.60000000,1638.40000000,1632.36000000,1633.03000000,3555.98520000
2023-09-02 18:00:00,1633.02000000,1634.27000000,1628.21000000,1630.17000000,4109.23330000
2023-09-02 18:30:00,1630.16000000,1632.54000000,1629.52000000,1631.80000000,1724.81550000
2023-09-02 19:00:00,1631.79000000,1633.70000000,1630.86000000,1632.21000000,1447.43250000
2023-09-02 19:30:00,1632.20000000,1635.02000000,1632.04000000,1633.61000000,1224.83240000
2023-09-02 20:00:00,1633.61000000,1634.49000000,1632.95000000,1633.22000000,1177.27820000
2023-09-02 20:30:00,1633.22000000,1634.93000000,1632.94000000,1634.19000000,733.11040000
2023-09-02 21:00:00,1634.19000000,1639.67000000,1633.76000000,1637.72000000,2903.50660000
2023-09-02 21:30:00,1637.71000000,1638.62000000,1635.53000000,1636.12000000,1270.09350000
2023-09-02 22:00:00,1636.12000000,1637.42000000,1635.55000000,1636.60000000,945.96940000
2023-09-02 22:30:00,1636.60000000,1637.21000000,1635.57000000,1636.82000000,868.94680000
2023-09-02 23:00:00,1636.82000000,1638.99000000,1636.22000000,1638.98000000,765.22050000
2023-09-02 23:30:00,1638.97000000,1638.98000000,1636.08000000,1637.03000000,625.22310000
2023-09-03 00:00:00,1637.02000000,1637.38000000,1635.36000000,1635.84000000,1310.94150000
2023-09-03 00:30:00,1635.84000000,1635.85000000,1632.00000000,1635.19000000,3034.10050000
2023-09-03 01:00:00,1635.18000000,1636.38000000,1634.03000000,1634.04000000,1892.25260000
2023-09-03 01:30:00,1634.03000000,1634.63000000,1633.05000000,1633.59000000,1099.57480000
2023-09-03 02:00:00,1633.59000000,1634.96000000,1631.72000000,1634.75000000,1315.12240000
2023-09-03 02:30:00,1634.75000000,1634.75000000,1633.77000000,1634.45000000,782.09310000
2023-09-03 03:00:00,1634.45000000,1635.04000000,1633.68000000,1634.00000000,783.78310000
2023-09-03 03:30:00,1634.00000000,1636.19000000,1633.68000000,1636.18000000,779.96540000
2023-09-03 04:00:00,1636.19000000,1636.52000000,1635.46000000,1635.66000000,1230.83910000
2023-09-03 04:30:00,1635.66000000,1635.89000000,1634.78000000,1635.36000000,516.63880000
2023-09-03 05:00:00,1635.36000000,1636.14000000,1634.70000000,1636.13000000,669.54350000
2023-09-03 05:30:00,1636.14000000,1637.42000000,1634.47000000,1636.10000000,1074.58450000
2023-09-03 06:00:00,1636.11000000,1636.67000000,1635.89000000,1636.39000000,675.75370000
2023-09-03 06:30:00,1636.40000000,1639.20000000,1635.85000000,1636.28000000,2728.44400000
2023-09-03 07:00:00,1636.28000000,1636.37000000,1634.85000000,1634.86000000,1317.91250000
2023-09-03 07:30:00,1634.86000000,1636.27000000,1634.01000000,1635.59000000,2012.32120000
2023-09-03 08:00:00,1635.58000000,1636.09000000,1632.90000000,1634.06000000,2585.77110000
2023-09-03 08:30:00,1634.06000000,1635.00000000,1631.06000000,1632.10000000,3465.45470000
2023-09-03 09:00:00,1632.11000000,1634.50000000,1631.74000000,1634.24000000,1110.32480000
2023-09-03 09:30:00,1634.24000000,1634.25000000,1633.15000000,1633.22000000,983.15630000
2023-09-03 10:00:00,1633.22000000,1633.39000000,1632.16000000,1633.38000000,1310.26650000
2023-09-03 10:30:00,1633.38000000,1634.57000000,1633.37000000,1634.57000000,1253.82840000
2023-09-03 11:00:00,1634.56000000,1634.81000000,1633.38000000,1633.80000000,837.20470000
2023-09-03 11:30:00,1633.80000000,1634.45000000,1633.20000000,1634.39000000,1035.33920000
2023-09-03 12:00:00,1634.38000000,1636.35000000,1631.93000000,1636.34000000,4543.35090000
2023-09-03 12:30:00,1636.35000000,1641.08000000,1631.20000000,1632.28000000,7901.11610000
2023-09-03 13:00:00,1632.27000000,1634.65000000,1628.17000000,1634.61000000,6492.50490000
2023-09-03 13:30:00,1634.60000000,1636.59000000,1634.00000000,1634.00000000,1822.43950000
2023-09-03 14:00:00,1634.01000000,1636.41000000,1633.49000000,1635.15000000,1815.69760000
2023-09-03 14:30:00,1635.15000000,1638.40000000,1635.15000000,1636.13000000,2124.31550000
2023-09-03 15:00:00,1636.13000000,1636.30000000,1634.13000000,1634.77000000,1979.90030000
2023-09-03 15:30:00,1634.76000000,1635.70000000,1631.40000000,1633.15000000,2482.64380000
2023-09-03 16:00:00,1633.14000000,1634.68000000,1632.10000000,1633.01000000,1882.08610000
2023-09-03 16:30:00,1633.01000000,1633.72000000,1625.14000000,1627.92000000,7346.95210000
2023-09-03 17:00:00,1627.92000000,1629.89000000,1627.09000000,1627.76000000,1785.14780000
2023-09-03 17:30:00,1627.77000000,1632.26000000,1627.76000000,1631.36000000,1729.69390000
2023-09-03 18:00:00,1631.36000000,1643.36000000,1631.02000000,1636.03000000,10278.07970000
2023-09-03 18:30:00,1636.03000000,1640.27000000,1635.58000000,1636.85000000,3675.96800000
2023-09-03 19:00:00,1636.84000000,1638.73000000,1636.60000000,1637.45000000,1760.40740000
2023-09-03 19:30:00,1637.46000000,1640.50000000,1635.70000000,1639.01000000,2919.89650000
2023-09-03 20:00:00,1639.00000000,1640.32000000,1636.80000000,1638.90000000,2841.97520000
2023-09-03 20:30:00,1638.89000000,1647.50000000,1637.93000000,1642.85000000,7060.26430000
2023-09-03 21:00:00,1642.85000000,1645.81000000,1637.06000000,1640.24000000,4897.21730000
2023-09-03 21:30:00,1640.25000000,1640.88000000,1636.00000000,1636.72000000,1903.59130000
2023-09-03 22:00:00,1636.72000000,1637.96000000,1635.78000000,1636.32000000,1562.39020000
2023-09-03 22:30:00,1636.32000000,1636.94000000,1633.38000000,1635.78000000,1841.27640000
2023-09-03 23:00:00,1635.77000000,1636.10000000,1634.33000000,1635.30000000,1221.75140000
2023-09-03 23:30:00,1635.30000000,1637.16000000,1635.29000000,1635.84000000,1093.40360000
2023-09-04 00:00:00,1635.84000000,1636.21000000,1635.07000000,1635.97000000,1230.78400000
2023-09-04 00:30:00,1635.96000000,1636.68000000,1634.12000000,1634.89000000,1699.28900000
2023-09-04 01:00:00,1634.89000000,1636.49000000,1633.06000000,1633.22000000,1274.60010000
2023-09-04 01:30:00,1633.22000000,1633.73000000,1632.30000000,1633.13000000,1540.32160000
2023-09-04 02:00:00,1633.13000000,1634.31000000,1632.74000000,1633.23000000,1375.16570000
2023-09-04 02:30:00,1633.22000000,1641.33000000,1633.22000000,1638.74000000,2816.09880000
2023-09-04 03:00:00,1638.74000000,1644.82000000,1638.15000000,1639.09000000,4466.02180000
2023-09-04 03:30:00,1639.10000000,1639.71000000,1637.68000000,1637.68000000,1442.43270000
2023-09-04 04:00:00,1637.69000000,1639.00000000,1637.13000000,1637.90000000,1839.99700000
2023-09-04 04:30:00,1637.90000000,1639.49000000,1637.52000000,1638.36000000,1957.51650000
2023-09-04 05:00:00,1638.36000000,1639.55000000,1637.45000000,1638.49000000,2437.36960000
2023-09-04 05:30:00,1638.49000000,1638.50000000,1635.16000000,1635.41000000,1740.63640000
2023-09-04 06:00:00,1635.40000000,1638.82000000,1634.41000000,1638.52000000,5352.35290000
2023-09-04 06:30:00,1638.53000000,1638.89000000,1636.90000000,1637.45000000,1878.18200000
2023-09-04 07:00:00,1637.46000000,1640.41000000,1637.45000000,1639.09000000,2230.63210000
2023-09-04 07:30:00,1639.09000000,1640.37000000,1638.62000000,1638.97000000,2324.71330000
2023-09-04 08:00:00,1638.97000000,1640.63000000,1638.92000000,1639.29000000,2265.05440000
2023-09-04 08:30:00,1639.30000000,1640.07000000,1638.19000000,1639.22000000,3184.59990000
2023-09-04 09:00:00,1639.22000000,1640.69000000,1638.31000000,1639.03000000,2951.48110000
2023-09-04 09:30:00,1639.02000000,1639.35000000,1635.03000000,1637.14000000,5018.37240000
2023-09-04 10:00:00,1637.14000000,1637.22000000,1635.18000000,1635.67000000,2399.13250000
2023-09-04 10:30:00,1635.67000000,1637.25000000,1633.64000000,1635.20000000,5595.65720000
2023-09-04 11:00:00,1635.20000000,1636.31000000,1631.14000000,1632.02000000,4415.78040000
2023-09-04 11:30:00,1632.02000000,1634.59000000,1631.17000000,1632.15000000,2321.67780000
2023-09-04 12:00:00,1632.15000000,1633.01000000,1630.04000000,1633.00000000,3466.10070000
2023-09-04 12:30:00,1633.01000000,1633.20000000,1628.15000000,1630.56000000,3872.98330000
2023-09-04 13:00:00,1630.56000000,1634.75000000,1629.88000000,1634.62000000,2642.20710000
2023-09-04 13:30:00,1634.63000000,1635.00000000,1632.56000000,1632.73000000,3811.06790000
2023-09-04 14:00:00,1632.72000000,1634.06000000,1631.82000000,1632.23000000,2152.38510000
2023-09-04 14:30:00,1632.23000000,1633.28000000,1628.71000000,1629.84000000,2767.04690000
2023-09-04 15:00:00,1629.85000000,1629.85000000,1618.60000000,1625.85000000,14043.01020000
2023-09-04 15:30:00,1625.84000000,1634.66000000,1624.33000000,1626.21000000,8907.83190000
2023-09-04 16:00:00,1626.21000000,1629.76000000,1625.51000000,1628.86000000,4340.29640000
2023-09-04 16:30:00,1628.85000000,1629.15000000,1626.78000000,1628.83000000,3613.36890000
2023-09-04 17:00:00,1628.83000000,1635.91000000,1627.60000000,1632.52000000,3579.20630000
2023-09-04 17:30:00,1632.51000000,1632.96000000,1630.38000000,1630.42000000,3521.64960000
2023-09-04 18:00:00,1630.42000000,1631.42000000,1629.54000000,1630.30000000,1638.83730000
2023-09-04 18:30:00,1630.29000000,1632.88000000,1629.69000000,1631.19000000,2503.23340000
2023-09-04 19:00:00,1631.20000000,1631.20000000,1627.87000000,1628.26000000,2042.08620000
2023-09-04 19:30:00,1628.25000000,1632.72000000,1628.12000000,1631.34000000,1288.96040000
2023-09-04 20:00:00,1631.35000000,1632.39000000,1630.01000000,1630.04000000,1315.81740000
2023-09-04 20:30:00,1630.04000000,1630.78000000,1627.00000000,1628.65000000,2635.50500000
2023-09-04 21:00:00,1628.64000000,1629.20000000,1621.48000000,1624.56000000,9768.20030000
2023-09-04 21:30:00,1624.56000000,1628.00000000,1618.57000000,1620.96000000,5024.85330000
2023-09-04 22:00:00,1620.95000000,1623.97000000,1616.32000000,1621.37000000,7122.64260000
2023-09-04 22:30:00,1621.38000000,1624.63000000,1619.91000000,1624.32000000,2289.93970000
2023-09-04 23:00:00,1624.32000000,1626.20000000,1623.68000000,1625.79000000,1852.41710000
2023-09-04 23:30:00,1625.80000000,1632.80000000,1624.68000000,1630.51000000,10053.38940000
2023-09-05 00:00:00,1630.52000000,1631.32000000,1625.67000000,1626.50000000,4798.52050000
2023-09-05 00:30:00,1626.50000000,1628.39000000,1625.03000000,1626.09000000,1877.95870000
2023-09-05 01:00:00,1626.09000000,1626.74000000,1624.00000000,1625.35000000,1857.37380000
2023-09-05 01:30:00,1625.35000000,1626.75000000,1623.24000000,1623.34000000,1465.18310000
2023-09-05 02:00:00,1623.34000000,1624.06000000,1621.97000000,1622.13000000,2409.30420000
